MATCHID,ROUND,TEAM_ID,TEAM,LOCATION,POSS,PACE,O_RTG,D_RTG,NET_RTG,TS%,eFG%,TOV%,ORB%,DRB%,TRB%,AST_TOV_RATIO,FTr,MIN,MIN_SECS,PTS,FGM_2,FGA_2,FGM_3,FGA_3,FGM,FGA,FTM,FTA,ORB,DRB,TRB,AST,TOV,STL,BLK,BLKA,PF,PFD,PIR,PLUS_MINUS
2479709,4,981414,HIERROS DÍAZ EXTREMADURA MIRALVALLE,HOME,82.6,80.2,58.1,87.5,-29.4,30.2,25.3,12.1,17.0,63.3,35.1,0.3,20.5,200,12000.0,48.0,17.0,54.0,1.0,19.0,18.0,73.0,11.0,15.0,8.0,19.0,27.0,3.0,11.0,14.0,0.0,4.0,16.0,19.0,25.0,-100.0
2479710,4,981335,CESUR DISTRITO OLIMPICO,AWAY,75.3,74.4,82.4,77.4,5.0,46.1,42.7,23.8,39.4,81.2,60.0,0.5,19.4,200,12000.0,62.0,16.0,44.0,7.0,18.0,23.0,62.0,9.0,12.0,13.0,26.0,39.0,11.0,21.0,9.0,1.0,4.0,17.0,19.0,61.0,25.0
2479710,4,981227,DPES CB CIUDAD DE MOSTOLES,HOME,73.6,74.4,77.4,82.4,-5.0,47.0,44.4,23.9,18.8,60.6,40.0,0.6,27.8,200,12000.0,57.0,12.0,30.0,8.0,24.0,20.0,54.0,9.0,15.0,6.0,20.0,26.0,12.0,19.0,11.0,4.0,1.0,19.0,17.0,49.0,-25.0
2479711,5,979892,C. B. ISLA BONITA,HOME,74.4,72.5,102.1,96.3,5.8,53.9,52.5,14.6,25.8,77.8,50.0,1.3,44.1,200,12000.0,76.0,22.0,39.0,6.0,20.0,28.0,59.0,14.0,26.0,8.0,21.0,29.0,16.0,12.0,8.0,2.0,2.0,17.0,20.0,79.0,40.0
2479711,5,981335,CESUR DISTRITO OLIMPICO,AWAY,70.6,72.5,96.3,102.1,-5.8,55.2,50.0,19.6,22.2,74.2,50.0,0.5,27.3,200,12000.0,68.0,17.0,35.0,7.0,20.0,24.0,55.0,13.0,15.0,6.0,23.0,29.0,7.0,15.0,7.0,2.0,2.0,20.0,17.0,62.0,-40.0
2479712,5,981227,DPES CB CIUDAD DE MOSTOLES,AWAY,79.6,77.4,76.6,101.2,-24.6,42.6,36.2,22.7,32.5,57.1,44.0,0.7,23.1,200,12000.0,61.0,16.0,45.0,5.0,20.0,21.0,65.0,14.0,15.0,13.0,20.0,33.0,15.0,21.0,12.0,2.0,2.0,20.0,17.0,54.0,-75.0
2479712,5,981286,ESCO GRUPO FEMENINO ALCORCON,HOME,75.1,77.3,101.2,76.6,24.6,51.3,46.9,17.8,42.9,67.5,56.0,1.1,35.9,200,12000.0,76.0,21.0,46.0,6.0,18.0,27.0,64.0,16.0,23.0,15.0,27.0,42.0,18.0,16.0,15.0,2.0,2.0,17.0,20.0,96.0,75.0
2479713,5,980023,GEIEG PACISA,HOME,77.2,77.4,94.6,77.4,17.2,46.7,42.3,13.3,34.2,96.2,59.4,1.6,46.2,200,12000.0,73.0,17.0,46.0,7.0,19.0,24.0,65.0,18.0,30.0,13.0,25.0,38.0,19.0,12.0,17.0,0.0,2.0,16.0,23.0,89.0,65.0
2479713,5,981414,HIERROS DÍAZ EXTREMADURA MIRALVALLE,AWAY,77.5,77.4,77.4,94.6,-17.2,50.4,46.4,24.2,3.8,65.8,40.6,0.6,14.3,200,12000.0,60.0,17.0,38.0,6.0,18.0,23.0,56.0,8.0,8.0,1.0,25.0,26.0,12.0,19.0,11.0,2.0,0.0,23.0,15.0,51.0,-65.0
2479714,5,981209,CB CLARET BENIMACLET,HOME,80.6,82.2,116.6,92.1,24.5,60.5,58.7,17.1,38.2,73.7,56.9,2.0,8.0,200,12000.0,94.0,23.0,41.0,14.0,34.0,37.0,75.0,6.0,6.0,13.0,28.0,41.0,32.0,16.0,9.0,1.0,0.0,20.0,13.0,116.0,85.0
2479714,5,981212,ELSAMEX CB ANDRATX,AWAY,83.6,82.1,92.1,116.6,-24.5,49.6,43.0,17.1,26.3,61.8,43.1,0.8,48.4,200,12000.0,77.0,17.0,39.0,7.0,25.0,24.0,64.0,22.0,31.0,10.0,21.0,31.0,13.0,16.0,8.0,0.0,1.0,13.0,20.0,71.0,-85.0
2479715,5,979775,BASKET ALMEDA,AWAY,69.4,70.1,59.1,97.3,-38.2,30.9,25.9,18.4,26.7,66.7,46.7,0.6,32.8,200,12000.0,41.0,9.0,33.0,4.0,25.0,13.0,58.0,11.0,19.0,12.0,30.0,42.0,9.0,15.0,7.0,1.0,0.0,24.0,15.0,23.0,-140.0
2479715,5,979778,MAGEC TÍAS LANZAROTE CONTRA LA VIOLENCIA DE GÉNERO,HOME,70.9,70.1,97.3,59.1,38.2,45.5,37.5,11.6,33.3,73.3,53.3,1.7,42.2,200,12000.0,69.0,12.0,34.0,8.0,30.0,20.0,64.0,21.0,27.0,15.0,33.0,48.0,17.0,10.0,10.0,0.0,1.0,16.0,24.0,92.0,140.0
2479716,5,981167,SEGLE XXI,AWAY,76.6,78.4,70.5,76.0,-5.5,34.4,32.6,24.1,52.9,84.4,65.1,0.4,20.8,200,12000.0,54.0,13.0,42.0,7.0,30.0,20.0,72.0,7.0,15.0,27.0,27.0,54.0,10.0,25.0,12.0,1.0,0.0,20.0,20.0,46.0,-35.0
2479716,5,981229,SPAR GRAN CANARIA,HOME,80.2,78.5,76.0,70.5,5.5,47.5,46.4,24.6,15.6,47.1,34.9,0.6,38.2,200,12000.0,61.0,18.0,44.0,5.0,11.0,23.0,55.0,10.0,21.0,5.0,24.0,29.0,12.0,21.0,14.0,0.0,1.0,20.0,20.0,52.0,35.0
2479717,5,981304,DISHELEC 65 VILADECANS,HOME,69.7,71.7,97.6,65.1,32.5,49.5,42.4,16.9,37.1,81.1,59.7,0.9,37.3,200,12000.0,68.0,16.0,31.0,6.0,28.0,22.0,59.0,18.0,22.0,13.0,30.0,43.0,13.0,14.0,4.0,2.0,2.0,14.0,21.0,82.0,100.0
2479717,5,982048,EL PLANTEL GMASB,AWAY,73.7,71.7,65.1,97.6,-32.5,36.0,35.2,17.3,18.9,62.9,40.3,0.5,21.3,200,12000.0,48.0,14.0,36.0,5.0,25.0,19.0,61.0,5.0,13.0,7.0,22.0,29.0,7.0,14.0,7.0,2.0,2.0,21.0,14.0,22.0,-100.0
2479718,6,979892,C. B. ISLA BONITA,AWAY,68.8,69.8,94.4,86.3,8.1,50.9,47.5,19.0,37.0,82.9,62.9,0.6,18.6,200,12000.0,65.0,16.0,33.0,8.0,26.0,24.0,59.0,9.0,11.0,10.0,29.0,39.0,9.0,15.0,3.0,0.0,0.0,16.0,19.0,67.0,20.0
2479718,6,982048,EL PLANTEL GMASB,HOME,70.7,69.8,86.3,94.4,-8.1,44.4,39.7,10.4,17.1,63.0,37.1,1.0,20.6,200,12000.0,61.0,10.0,30.0,10.0,33.0,20.0,63.0,11.0,13.0,6.0,17.0,23.0,8.0,8.0,9.0,0.0,0.0,19.0,14.0,43.0,-20.0
2479719,6,981304,DISHELEC 65 VILADECANS,AWAY,83.8,84.0,76.4,99.9,-23.5,48.6,48.2,24.2,8.3,55.1,35.3,0.5,35.1,200,12000.0,64.0,17.0,35.0,7.0,22.0,24.0,57.0,9.0,20.0,3.0,27.0,30.0,11.0,21.0,8.0,1.0,0.0,22.0,23.0,50.0,-100.0
2479719,6,981167,SEGLE XXI,HOME,84.1,84.0,99.9,76.4,23.5,46.6,42.5,15.1,44.9,91.7,64.7,1.0,28.8,200,12000.0,84.0,22.0,53.0,8.0,27.0,30.0,80.0,16.0,23.0,22.0,33.0,55.0,16.0,16.0,14.0,0.0,1.0,23.0,22.0,95.0,100.0
2479720,6,979775,BASKET ALMEDA,HOME,81.0,80.2,74.1,80.7,-6.6,37.0,34.3,15.6,35.7,59.1,47.7,0.8,35.7,200,12000.0,60.0,18.0,46.0,4.0,24.0,22.0,70.0,12.0,25.0,15.0,26.0,41.0,12.0,15.0,8.0,1.0,1.0,24.0,22.0,44.0,-20.0
2479720,6,981229,SPAR GRAN CANARIA,AWAY,79.3,80.2,80.7,74.1,6.6,38.4,35.2,14.4,40.9,64.3,52.3,0.9,39.4,200,12000.0,64.0,22.0,51.0,2.0,20.0,24.0,71.0,14.0,28.0,18.0,27.0,45.0,12.0,14.0,7.0,1.0,1.0,22.0,23.0,55.0,20.0
2479721,6,981212,ELSAMEX CB ANDRATX,HOME,78.0,75.6,96.1,119.0,-22.9,52.1,48.5,13.2,14.3,71.4,39.7,1.4,24.6,200,12000.0,75.0,15.0,35.0,11.0,30.0,26.0,65.0,12.0,16.0,5.0,20.0,25.0,15.0,11.0,5.0,0.0,4.0,19.0,17.0,64.0,-60.0
2479721,6,979778,MAGEC TÍAS LANZAROTE CONTRA LA VIOLENCIA DE GÉNERO,AWAY,73.1,75.6,119.0,96.1,22.9,62.0,56.7,13.6,28.6,85.7,60.3,1.8,38.3,200,12000.0,87.0,22.0,38.0,8.0,22.0,30.0,60.0,19.0,23.0,8.0,30.0,38.0,20.0,11.0,6.0,4.0,0.0,17.0,19.0,112.0,60.0
2479722,6,981209,CB CLARET BENIMACLET,AWAY,83.0,80.4,65.0,87.4,-22.4,38.5,34.1,25.5,28.2,73.7,50.6,0.4,25.4,200,12000.0,54.0,14.0,37.0,5.0,26.0,19.0,63.0,11.0,16.0,11.0,28.0,39.0,9.0,24.0,6.0,1.0,0.0,18.0,23.0,41.0,-70.0
2479722,6,981414,HIERROS DÍAZ EXTREMADURA MIRALVALLE,HOME,77.8,80.4,87.4,65.0,22.4,44.3,39.0,12.5,26.3,71.8,49.4,0.5,29.4,200,12000.0,68.0,16.0,42.0,7.0,26.0,23.0,68.0,15.0,20.0,10.0,28.0,38.0,6.0,11.0,16.0,0.0,1.0,23.0,17.0,61.0,70.0
2479723,6,981227,DPES CB CIUDAD DE MOSTOLES,HOME,81.9,79.3,76.9,85.0,-8.1,43.8,42.2,23.4,30.0,55.6,42.1,0.9,28.1,200,12000.0,63.0,12.0,37.0,10.0,27.0,22.0,64.0,9.0,18.0,12.0,20.0,32.0,19.0,22.0,9.0,2.0,0.0,24.0,18.0,46.0,-10.0
2479723,6,980023,GEIEG PACISA,AWAY,76.4,79.2,85.0,76.9,8.1,44.9,41.8,21.6,44.4,70.0,57.9,0.7,42.6,200,12000.0,65.0,21.0,53.0,3.0,8.0,24.0,61.0,14.0,26.0,16.0,28.0,44.0,13.0,20.0,13.0,0.0,2.0,19.0,23.0,70.0,10.0
2479724,6,981335,CESUR DISTRITO OLIMPICO,HOME,81.2,80.3,88.6,89.4,-0.8,49.2,46.1,17.9,25.8,71.4,50.0,0.7,32.8,200,12000.0,72.0,19.0,47.0,7.0,17.0,26.0,64.0,13.0,21.0,8.0,25.0,33.0,11.0,16.0,5.0,3.0,1.0,21.0,24.0,65.0,5.0
2479724,6,981286,ESCO GRUPO FEMENINO ALCORCON,AWAY,79.4,80.3,89.4,88.6,0.8,51.1,45.7,22.4,28.6,74.2,50.0,0.7,44.8,200,12000.0,71.0,13.0,32.0,9.0,26.0,22.0,58.0,18.0,26.0,10.0,23.0,33.0,13.0,20.0,13.0,1.0,3.0,24.0,21.0,64.0,-5.0
2479725,7,979892,C. B. ISLA BONITA,HOME,75.4,76.1,91.6,84.7,6.9,54.5,47.3,30.6,47.1,73.7,61.1,0.5,34.5,200,12000.0,69.0,17.0,40.0,6.0,15.0,23.0,55.0,17.0,19.0,16.0,28.0,44.0,14.0,28.0,5.0,0.0,0.0,22.0,18.0,66.0,20.0
2479725,7,981286,ESCO GRUPO FEMENINO ALCORCON,AWAY,76.8,76.1,84.7,91.6,-6.9,42.9,39.7,12.7,26.3,52.9,38.9,0.7,46.0,200,12000.0,65.0,22.0,42.0,2.0,21.0,24.0,63.0,15.0,29.0,10.0,18.0,28.0,8.0,11.0,14.0,0.0,0.0,18.0,22.0,55.0,-20.0
2479726,7,981335,CESUR DISTRITO OLIMPICO,AWAY,75.6,78.8,79.4,70.7,8.7,43.7,39.5,23.4,35.9,84.6,55.4,0.6,24.2,200,12000.0,60.0,17.0,41.0,5.0,21.0,22.0,62.0,11.0,15.0,14.0,22.0,36.0,13.0,21.0,18.0,4.0,1.0,17.0,19.0,68.0,10.0
2479726,7,980023,GEIEG PACISA,HOME,82.0,78.7,70.7,79.4,-8.7,43.9,39.8,23.2,15.4,64.1,44.6,0.7,27.1,200,12000.0,58.0,19.0,42.0,3.0,17.0,22.0,59.0,11.0,16.0,4.0,25.0,29.0,13.0,20.0,20.0,1.0,4.0,19.0,17.0,57.0,-10.0
2479727,7,981209,CB CLARET BENIMACLET,HOME,82.5,82.6,75.2,108.7,-33.5,45.9,40.8,23.7,18.8,73.5,47.0,0.8,28.3,200,12000.0,62.0,11.0,34.0,9.0,26.0,20.0,60.0,13.0,17.0,6.0,25.0,31.0,16.0,21.0,8.0,2.0,3.0,18.0,16.0,52.0,-140.0
2479727,7,981227,DPES CB CIUDAD DE MOSTOLES,AWAY,82.8,82.6,108.7,75.2,33.5,59.4,59.0,17.4,26.5,81.2,53.0,1.3,29.9,200,12000.0,90.0,20.0,41.0,13.0,26.0,33.0,67.0,11.0,20.0,9.0,26.0,35.0,21.0,16.0,18.0,3.0,2.0,16.0,18.0,110.0,140.0
2479728,7,981414,HIERROS DÍAZ EXTREMADURA MIRALVALLE,AWAY,77.7,75.7,83.6,115.4,-31.8,45.3,42.4,15.3,21.2,80.6,50.0,0.8,19.7,200,12000.0,65.0,19.0,44.0,6.0,22.0,25.0,66.0,9.0,13.0,7.0,25.0,32.0,11.0,13.0,7.0,0.0,2.0,23.0,15.0,49.0,-100.0
2479728,7,979778,MAGEC TÍAS LANZAROTE CONTRA LA VIOLENCIA DE GÉNERO,HOME,73.6,75.6,115.4,83.6,31.8,60.2,56.1,11.3,19.4,78.8,50.0,2.8,54.4,200,12000.0,85.0,20.0,34.0,8.0,23.0,28.0,57.0,21.0,31.0,6.0,26.0,32.0,25.0,9.0,6.0,2.0,0.0,15.0,23.0,110.0,100.0
2479729,7,981212,ELSAMEX CB ANDRATX,AWAY,84.9,83.9,80.1,88.0,-7.9,49.3,46.7,24.2,17.6,57.1,39.5,0.6,29.5,200,12000.0,68.0,12.0,35.0,11.0,26.0,23.0,61.0,11.0,18.0,6.0,24.0,30.0,13.0,22.0,10.0,0.0,2.0,22.0,21.0,53.0,-25.0
2479729,7,981229,SPAR GRAN CANARIA,HOME,83.0,84.0,88.0,80.1,7.9,45.1,42.9,19.8,42.9,82.4,60.5,0.6,35.7,200,12000.0,73.0,27.0,56.0,2.0,14.0,29.0,70.0,13.0,25.0,18.0,28.0,46.0,12.0,20.0,17.0,2.0,0.0,21.0,22.0,78.0,25.0
2479730,7,979775,BASKET ALMEDA,AWAY,65.2,68.7,59.9,74.6,-14.7,29.5,25.0,17.5,32.6,78.3,55.4,0.8,23.3,200,12000.0,39.0,12.0,42.0,2.0,18.0,14.0,60.0,9.0,14.0,15.0,36.0,51.0,11.0,14.0,3.0,4.0,4.0,21.0,15.0,37.0,-75.0
2479730,7,981304,DISHELEC 65 VILADECANS,HOME,72.4,68.8,74.6,59.9,14.7,36.8,33.1,10.9,21.7,67.4,44.6,1.0,29.2,200,12000.0,54.0,11.0,38.0,7.0,27.0,18.0,65.0,11.0,19.0,10.0,31.0,41.0,9.0,9.0,11.0,4.0,4.0,15.0,21.0,61.0,75.0
2479731,7,982048,EL PLANTEL GMASB,HOME,71.5,74.9,68.5,100.7,-32.2,39.2,26.0,17.2,10.5,59.0,35.1,0.5,68.8,200,12000.0,49.0,8.0,29.0,3.0,19.0,11.0,48.0,24.0,33.0,4.0,23.0,27.0,7.0,13.0,7.0,1.0,0.0,24.0,22.0,30.0,-150.0
2479731,7,981167,SEGLE XXI,AWAY,78.4,75.0,100.7,68.5,32.2,47.3,43.8,11.6,41.0,89.5,64.9,1.6,36.1,200,12000.0,79.0,18.0,36.0,9.0,36.0,27.0,72.0,16.0,26.0,16.0,34.0,50.0,18.0,11.0,6.0,0.0,1.0,22.0,24.0,89.0,150.0
2479732,8,979892,C. B. ISLA BONITA,AWAY,79.2,80.7,75.8,108.4,-32.6,49.8,48.3,29.3,22.2,61.2,47.4,0.6,8.6,200,12000.0,60.0,19.0,42.0,6.0,16.0,25.0,58.0,4.0,5.0,6.0,30.0,36.0,14.0,25.0,4.0,3.0,3.0,15.0,11.0,54.0,-145.0
2479732,8,981167,SEGLE XXI,HOME,82.1,80.7,108.4,75.8,32.6,47.8,43.4,7.9,38.8,77.8,52.6,1.9,27.7,200,12000.0,89.0,18.0,48.0,12.0,35.0,30.0,83.0,17.0,23.0,19.0,21.0,40.0,15.0,8.0,13.0,3.0,3.0,11.0,15.0,97.0,145.0
2479733,8,979775,BASKET ALMEDA,HOME,75.0,71.8,93.3,94.7,-1.4,45.4,37.3,11.5,30.0,86.7,54.3,1.0,69.5,200,12000.0,70.0,13.0,36.0,6.0,23.0,19.0,59.0,26.0,41.0,12.0,26.0,38.0,10.0,10.0,7.0,1.0,2.0,24.0,33.0,70.0,25.0
2479733,8,982048,EL PLANTEL GMASB,AWAY,68.6,71.8,94.7,93.3,1.4,54.5,46.7,17.9,13.3,70.0,45.7,0.7,67.4,200,12000.0,65.0,14.0,24.0,5.0,22.0,19.0,46.0,22.0,31.0,4.0,28.0,32.0,9.0,13.0,4.0,2.0,1.0,34.0,24.0,53.0,-25.0
2479734,8,981304,DISHELEC 65 VILADECANS,AWAY,69.9,70.2,100.1,85.2,14.9,57.5,56.6,21.8,29.6,75.0,52.7,1.4,34.0,200,12000.0,70.0,18.0,32.0,8.0,21.0,26.0,53.0,10.0,18.0,8.0,21.0,29.0,23.0,17.0,10.0,5.0,0.0,17.0,17.0,85.0,50.0
2479734,8,981212,ELSAMEX CB ANDRATX,HOME,70.4,70.1,85.2,100.1,-14.9,50.5,47.3,23.3,25.0,70.4,47.3,0.8,18.2,200,12000.0,60.0,17.0,42.0,6.0,13.0,23.0,55.0,8.0,10.0,7.0,19.0,26.0,15.0,18.0,12.0,0.0,5.0,17.0,17.0,61.0,-50.0
2479735,8,981414,HIERROS DÍAZ EXTREMADURA MIRALVALLE,HOME,73.5,76.9,104.8,88.4,16.4,53.1,50.0,16.2,34.2,51.1,43.5,1.2,26.2,200,12000.0,77.0,13.0,30.0,13.0,35.0,26.0,65.0,12.0,17.0,13.0,24.0,37.0,17.0,14.0,10.0,0.0,1.0,15.0,20.0,88.0,30.0
2479735,8,981229,SPAR GRAN CANARIA,AWAY,80.3,76.8,88.4,104.8,-16.4,40.2,40.4,14.5,48.9,65.8,56.5,1.1,14.5,200,12000.0,71.0,20.0,47.0,9.0,36.0,29.0,83.0,4.0,12.0,23.0,25.0,48.0,17.0,15.0,9.0,1.0,0.0,20.0,15.0,64.0,-30.0
2479736,8,981227,DPES CB CIUDAD DE MOSTOLES,AWAY,75.7,73.6,88.5,85.4,3.1,47.4,44.6,11.3,12.1,72.4,40.3,1.4,20.0,200,12000.0,67.0,17.0,37.0,8.0,28.0,25.0,65.0,9.0,13.0,4.0,21.0,25.0,13.0,9.0,12.0,3.0,1.0,18.0,17.0,66.0,30.0
2479736,8,979778,MAGEC TÍAS LANZAROTE CONTRA LA VIOLENCIA DE GÉNERO,HOME,71.4,73.6,85.4,88.5,-3.1,47.3,44.3,18.9,27.6,87.9,59.7,1.1,49.1,200,12000.0,61.0,19.0,44.0,3.0,9.0,22.0,53.0,14.0,26.0,8.0,29.0,37.0,16.0,15.0,6.0,1.0,3.0,17.0,18.0,64.0,-30.0
2479737,8,981209,CB CLARET BENIMACLET,AWAY,73.6,74.2,81.5,64.0,17.5,47.9,40.2,18.3,9.7,53.7,34.7,1.1,26.8,200,12000.0,60.0,15.0,31.0,5.0,25.0,20.0,56.0,15.0,15.0,3.0,22.0,25.0,16.0,14.0,12.0,1.0,2.0,17.0,19.0,66.0,60.0
2479737,8,981335,CESUR DISTRITO OLIMPICO,HOME,75.0,74.2,64.0,81.5,-17.5,34.8,32.3,26.6,46.3,90.3,65.3,0.4,13.8,200,12000.0,48.0,15.0,41.0,4.0,24.0,19.0,65.0,6.0,9.0,19.0,28.0,47.0,9.0,25.0,10.0,2.0,1.0,20.0,16.0,38.0,-60.0
2479738,8,981286,ESCO GRUPO FEMENINO ALCORCON,HOME,76.7,77.4,80.8,94.7,-13.9,44.5,40.6,22.3,33.3,76.7,52.2,0.5,20.3,200,12000.0,62.0,14.0,40.0,8.0,24.0,22.0,64.0,10.0,13.0,13.0,23.0,36.0,10.0,20.0,8.0,4.0,1.0,18.0,15.0,52.0,-60.0
2479738,8,980023,GEIEG PACISA,AWAY,78.2,77.4,94.7,80.8,13.9,53.5,49.2,18.8,23.3,66.7,47.8,1.1,22.2,200,12000.0,74.0,22.0,49.0,6.0,14.0,28.0,63.0,12.0,14.0,7.0,26.0,33.0,18.0,16.0,10.0,1.0,4.0,15.0,18.0,86.0,60.0
2479739,9,979892,C. B. ISLA BONITA,HOME,69.2,72.2,79.5,77.0,2.5,45.7,44.4,22.0,25.8,69.0,50.7,0.6,25.9,200,12000.0,55.0,12.0,34.0,8.0,20.0,20.0,54.0,7.0,14.0,8.0,29.0,37.0,11.0,17.0,5.0,1.0,0.0,22.0,16.0,45.0,-15.0
2479739,9,980023,GEIEG PACISA,AWAY,75.3,72.2,77.0,79.5,-2.5,38.0,34.4,13.6,31.0,74.2,49.3,0.7,43.8,200,12000.0,58.0,19.0,51.0,2.0,13.0,21.0,64.0,14.0,28.0,13.0,23.0,36.0,8.0,12.0,10.0,0.0,1.0,16.0,22.0,49.0,15.0
2479740,9,981209,CB CLARET BENIMACLET,HOME,79.1,76.1,75.8,97.3,-21.5,46.1,40.0,22.6,16.7,63.6,41.3,0.8,41.8,200,12000.0,60.0,16.0,38.0,4.0,17.0,20.0,55.0,16.0,23.0,5.0,21.0,26.0,15.0,19.0,6.0,3.0,2.0,23.0,24.0,50.0,-55.0
2479740,9,981286,ESCO GRUPO FEMENINO ALCORCON,AWAY,73.0,76.1,97.3,75.8,21.5,48.6,42.7,14.1,36.4,83.3,58.7,1.6,40.3,200,12000.0,71.0,19.0,41.0,5.0,21.0,24.0,62.0,18.0,25.0,12.0,25.0,37.0,19.0,12.0,14.0,2.0,3.0,25.0,22.0,83.0,55.0
2479741,9,981335,CESUR DISTRITO OLIMPICO,AWAY,79.2,79.0,98.4,84.0,14.4,55.5,48.4,23.9,40.6,83.3,63.2,0.8,34.4,200,12000.0,78.0,16.0,36.0,9.0,25.0,25.0,61.0,19.0,21.0,13.0,30.0,43.0,18.0,22.0,9.0,0.0,0.0,22.0,20.0,86.0,60.0
2479741,9,979778,MAGEC TÍAS LANZAROTE CONTRA LA VIOLENCIA DE GÉNERO,HOME,78.6,78.9,84.0,98.4,-14.4,47.4,42.9,17.7,16.7,59.4,36.8,1.0,23.8,200,12000.0,66.0,18.0,41.0,6.0,22.0,24.0,63.0,12.0,15.0,6.0,19.0,25.0,15.0,15.0,12.0,0.0,0.0,21.0,22.0,62.0,-60.0
2479742,9,981227,DPES CB CIUDAD DE MOSTOLES,AWAY,79.0,79.3,78.4,95.4,-17.0,40.8,36.2,18.3,32.6,64.1,47.6,0.9,23.2,200,12000.0,62.0,13.0,32.0,8.0,37.0,21.0,69.0,12.0,16.0,14.0,25.0,39.0,15.0,17.0,9.0,0.0,2.0,19.0,18.0,55.0,-70.0
2479742,9,981229,SPAR GRAN CANARIA,HOME,79.7,79.4,95.4,78.4,17.0,49.6,50.0,18.1,35.9,67.4,52.4,0.8,32.8,200,12000.0,76.0,26.0,49.0,5.0,18.0,31.0,67.0,9.0,22.0,14.0,29.0,43.0,13.0,17.0,12.0,2.0,0.0,18.0,19.0,81.0,70.0
2479743,9,981304,DISHELEC 65 VILADECANS,HOME,73.3,73.9,91.4,80.6,10.8,50.5,48.4,19.4,29.0,73.2,54.2,1.2,19.7,200,12000.0,67.0,10.0,22.0,13.0,39.0,23.0,61.0,8.0,12.0,9.0,30.0,39.0,19.0,16.0,11.0,0.0,1.0,21.0,14.0,71.0,35.0
2479743,9,981414,HIERROS DÍAZ EXTREMADURA MIRALVALLE,AWAY,74.5,73.9,80.6,91.4,-10.8,43.2,38.7,18.7,26.8,71.0,45.8,0.9,27.4,200,12000.0,60.0,15.0,40.0,6.0,22.0,21.0,62.0,12.0,17.0,11.0,22.0,33.0,15.0,16.0,13.0,1.0,0.0,14.0,21.0,67.0,-35.0
2479744,9,982048,EL PLANTEL GMASB,HOME,66.0,67.7,112.2,72.0,40.2,58.8,57.6,19.2,46.2,73.8,63.2,1.0,15.3,200,12000.0,74.0,16.0,33.0,12.0,26.0,28.0,59.0,6.0,9.0,12.0,31.0,43.0,15.0,15.0,6.0,2.0,1.0,21.0,14.0,84.0,120.0
2479744,9,981212,ELSAMEX CB ANDRATX,AWAY,69.4,67.7,72.0,112.2,-40.2,35.5,31.4,12.4,26.2,53.8,36.8,0.7,44.1,200,12000.0,50.0,14.0,34.0,3.0,25.0,17.0,59.0,13.0,26.0,11.0,14.0,25.0,7.0,10.0,10.0,1.0,2.0,14.0,21.0,35.0,-120.0
2479745,9,979775,BASKET ALMEDA,AWAY,76.9,77.1,66.3,89.2,-22.9,38.1,35.6,20.3,21.9,54.3,41.0,0.6,30.5,200,12000.0,51.0,18.0,47.0,2.0,12.0,20.0,59.0,9.0,18.0,7.0,25.0,32.0,10.0,17.0,6.0,5.0,2.0,20.0,20.0,39.0,-90.0
2479745,9,981167,SEGLE XXI,HOME,77.3,77.0,89.2,66.3,22.9,41.9,35.7,16.3,45.7,78.1,59.0,1.0,40.0,200,12000.0,69.0,16.0,41.0,6.0,29.0,22.0,70.0,19.0,28.0,21.0,25.0,46.0,16.0,16.0,10.0,2.0,5.0,21.0,20.0,69.0,90.0
2479746,10,979775,BASKET ALMEDA,HOME,75.6,74.9,55.6,58.1,-2.5,29.3,23.8,20.1,40.0,89.7,66.2,0.4,23.1,200,12000.0,42.0,14.0,37.0,1.0,28.0,15.0,65.0,11.0,15.0,14.0,35.0,49.0,7.0,18.0,7.0,1.0,2.0,19.0,15.0,30.0,-5.0
2479746,10,979892,C. B. ISLA BONITA,AWAY,74.0,74.9,58.1,55.6,2.5,34.1,28.6,19.2,10.3,60.0,33.8,0.9,28.6,200,12000.0,43.0,7.0,38.0,6.0,18.0,13.0,56.0,11.0,16.0,4.0,21.0,25.0,14.0,15.0,10.0,2.0,1.0,15.0,19.0,35.0,5.0
2479747,10,981212,ELSAMEX CB ANDRATX,HOME,70.0,71.2,65.7,87.1,-21.4,41.8,36.5,28.6,24.1,44.9,37.2,0.4,33.3,200,12000.0,46.0,13.0,34.0,3.0,14.0,16.0,48.0,11.0,16.0,7.0,22.0,29.0,9.0,22.0,5.0,1.0,0.0,18.0,21.0,34.0,-85.0
2479747,10,981167,SEGLE XXI,AWAY,72.4,71.2,87.1,65.7,21.4,36.9,37.0,14.1,55.1,75.9,62.8,1.0,24.7,200,12000.0,63.0,21.0,47.0,5.0,30.0,26.0,77.0,6.0,19.0,27.0,22.0,49.0,14.0,14.0,10.0,0.0,1.0,22.0,18.0,54.0,85.0
2479748,10,982048,EL PLANTEL GMASB,AWAY,83.4,75.9,80.4,86.9,-6.5,46.3,43.0,24.9,36.1,56.4,46.7,0.6,29.7,225,13500.0,67.0,14.0,34.0,9.0,30.0,23.0,64.0,12.0,19.0,13.0,22.0,35.0,14.0,24.0,9.0,1.0,0.0,24.0,18.0,48.0,-45.0
