PLAYER_ID,PLAYER_NAME,TEAM,POSITION,ROLE_NAME,MIN,PTS,eFG%,TS%,TOV%,ORB%,FTr,USG%,AST%,STL%,BLK%,2PT%,3PT%,FT%,DRB%,3PAr
1888039,P. Sanchez Infantes,COTO CÓRDOBA CB,PG,Lead Guard,17.1,10.5,42.6,54.0,24.8,3.8,73.8,36.4,27.2,3.2,0.0,25.0,42.9,72.7,14.4,46.7
1895175,A. López Martinez,CIUDAD MOLINA BASKET,SF,Lead Guard,4.9,1.0,50.3,50.3,0.0,0.0,0.0,6.0,0.0,7.0,0.0,0.0,50.0,0.0,11.4,67.1
1899744,J. Cascales Fernandez,CIUDAD MOLINA BASKET,PG,Rolling Big,5.5,0.7,6.4,14.7,17.4,1.6,80.9,18.3,27.6,3.0,0.0,13.3,0.0,50.0,10.5,20.6
1910411,A. Aragones Navais,C.B. ZARAGOZA,SG,Lead Guard,20.8,9.5,47.7,50.2,15.2,6.2,22.4,24.3,10.4,3.2,0.8,49.6,29.3,64.4,12.9,35.6
1914611,J. Boix Colet,HOMS U.E.MATARÓ,PG,Offensive Engine,26.3,9.0,39.3,44.1,20.3,3.6,53.9,22.4,28.4,2.7,0.5,45.0,21.2,62.0,10.2,39.5
1920919,E. Coll Comabella,HOMS U.E.MATARÓ,SG,Offensive Engine,9.9,2.8,34.7,38.0,21.1,0.5,41.0,19.2,12.8,2.2,0.0,64.7,8.8,58.3,5.6,48.1
1927150,N. Ferrer Iglesia,HOMS U.E.MATARÓ,PG,3&D Wing,12.3,3.6,59.0,58.1,20.6,5.6,18.1,15.6,12.0,2.0,1.3,56.8,38.5,66.7,7.8,34.1
1938475,P. Llorach Cornelles,MADERAS SORLI BENICARLO,SG,Rolling Big,2.1,0.0,0.0,0.0,36.2,0.0,0.0,17.2,27.2,0.0,0.0,0.0,0.0,0.0,0.0,10.4
1938487,A. Llorca Castillo,OCA GLOBAL C.B. SALOU,SG,Lead Guard,28.6,13.4,48.7,53.4,16.7,4.1,28.2,24.7,21.9,3.0,0.0,45.3,35.2,81.6,12.8,44.2
1942837,G. Martinez Rivera,HOMS U.E.MATARÓ,SG,Offensive Engine,24.5,12.5,43.3,50.6,13.4,5.0,44.6,27.9,13.6,2.1,0.8,39.8,32.9,77.4,10.3,30.1
1945582,A. Moncanut More,BIELE ISB,PG,Offensive Engine,26.6,10.5,40.2,45.0,12.0,2.7,41.7,20.4,25.6,2.0,0.0,53.8,14.3,66.7,11.8,33.2
1947396,V. Muñoz Quiñones,BUENO ARENAS ALBACETE BASKET,PF,Stretch Big,21.4,9.1,65.4,64.8,9.7,8.7,37.7,16.6,5.5,2.0,2.8,68.1,33.3,50.0,14.0,8.4
1949291,D. Orrit Serrano,CLÍNICA PONFERRADA SDP,PG,Offensive Engine,33.5,12.5,39.9,44.4,18.0,0.0,33.9,19.7,36.4,0.0,0.0,46.2,25.0,77.8,13.1,36.1
1950468,J. Pardina Molina,REINA PROTEÍNAS CLAVIJO,SF,Offensive Engine,24.8,2.0,22.2,26.8,0.0,10.5,66.7,5.8,23.5,2.1,0.0,50.0,0.0,66.7,13.7,55.6
1964254,P. Sala Vallmajo,SOL GIRONÈS BISBAL BÀSQUET,PG,3&D Wing,11.0,1.9,43.4,43.8,15.5,3.2,4.8,10.6,13.9,2.4,0.3,66.7,26.5,75.0,4.2,71.6
1967605,E. Sims Serra,OCA GLOBAL C.B. SALOU,SG,Lead Guard,11.2,5.1,47.1,49.5,20.3,3.9,16.8,25.9,10.8,3.1,0.8,54.8,19.2,70.0,10.4,47.9
1981843,B. Vanaclocha Sanchez,BUENO ARENAS ALBACETE BASKET,C,Traditional Center,14.5,7.2,60.9,66.9,12.1,12.0,55.7,20.1,3.7,0.9,2.9,62.1,0.0,76.2,11.9,0.7
1990032,M. Echeverria Fernandez,SPANISH BASKETBALL ACADEMY,SF,3&D Wing,16.8,2.5,44.1,44.6,15.1,13.8,26.6,10.0,5.3,2.4,0.0,50.0,5.6,50.0,14.9,26.2
1990894,I. Ordoñez Ochoa,UEMC BALONCESTO VALLADOLID,PF,Traditional Center,21.2,9.5,35.8,50.5,8.9,11.7,193.3,21.0,21.1,0.0,0.0,40.0,0.0,61.1,24.6,7.5
1994360,U. Zamora Maña,CIUDAD MOLINA BASKET,SF,3&D Wing,20.5,3.6,46.5,53.0,13.0,6.2,36.7,10.1,9.9,2.5,0.9,56.2,25.0,75.0,16.4,68.0
1995160,D. Rivas Palmer,CLUB ESPORTIU BÀSQUET LLÍRIA,SF,3&D Wing,21.1,7.0,44.6,45.3,12.6,3.9,23.7,18.5,9.7,1.4,1.1,37.7,33.1,50.0,9.7,68.6
1996333,M. Montilla Diaz,PROINBENI UPB GANDIA,SF,Stretch Big,15.7,5.8,47.2,47.7,15.8,10.9,49.7,20.0,6.1,2.1,1.7,51.2,27.8,40.7,12.8,15.0
1997802,I. Casas Garrido,JAEN PARAÍSO INTERIOR CB,PG,Offensive Engine,13.7,1.0,0.0,12.1,0.0,4.0,52.2,13.8,42.3,4.0,0.0,0.0,0.0,66.7,11.2,100.0
1998365,P. Harguindey Maneiro,MADERAS SORLI BENICARLO,SF,3&D Wing,23.0,5.0,53.5,53.3,14.3,1.9,16.6,10.7,8.4,1.9,0.7,61.9,33.3,50.0,11.4,62.8
1998389,F. Bello Moure,COTO CÓRDOBA CB,SF,3&D Wing,25.6,8.0,47.1,50.8,16.9,10.1,30.6,17.0,13.8,2.1,3.7,28.6,42.9,75.0,17.2,51.8
2001274,O. Ardanza Bernaola,BIELE ISB,SG,Traditional Center,18.2,4.2,36.3,38.6,13.5,11.5,15.2,15.7,6.3,0.7,1.9,54.5,10.0,66.7,34.0,45.6
2029483,E. Kalinicenko,CACERES PATRIMONIO DE LA HUMANIDAD,SF,Rolling Big,18.5,3.5,22.3,22.3,30.2,3.0,0.0,22.2,3.9,1.5,0.0,100.0,10.0,0.0,6.1,87.3
2032122,J. Tavelli,CIUDAD MOLINA BASKET,PG,Lead Guard,19.8,6.6,41.6,48.8,19.5,2.8,42.9,20.8,38.4,4.1,1.0,44.9,20.6,72.7,14.0,40.6
2035431,R. Santos Jimenez,INSOLAC CAJA 87,PG,Rolling Big,4.6,0.0,0.0,0.0,10.1,0.0,0.0,20.9,0.0,3.7,0.0,0.0,0.0,0.0,8.3,27.5
2037465,J. Moreno Poza,JAEN PARAÍSO INTERIOR CB,C,Rolling Big,10.9,0.0,0.0,0.0,81.6,15.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0.0
2042118,F. Hernandez Martinez,CIUDAD MOLINA BASKET,C,Offensive Engine,22.3,9.9,42.9,46.8,13.3,3.4,37.5,24.5,13.8,1.6,0.2,46.0,26.1,67.8,12.3,55.3
