PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM,POSITION,POS_ORDER,ROLE_NAME,PHOTO_URL,GP,GS,MIN_PG,PTS_PG,ORB_PG,DRB_PG,TRB_PG,AST_PG,STL_PG,BLK_PG,BLKA_PG,TOV_PG,PF_PG,PFD_PG,PLUS_MINUS_PG,PIR_PG,FGM_2_PG,FGA_2_PG,FG2_PCT,FGM_3_PG,FGA_3_PG,FG3_PCT,FTM_PG,FTA_PG,FT_PCT,TS_PCT,EFG_PCT,3PAr,FTr,TOV_PCT,GMSC_PG,ROLE_EFG_PCT,ROLE_TS_PCT,ROLE_TOV_PCT,ROLE_ORB_PCT,ROLE_FTr,ROLE_USG_PCT,PTS,TRB,AST,STL,BLK,TOV,PIR,FGM_2,FGA_2,FGM_3,FGA_3,FTM,FTA,MIN_TOTAL,MIN_SECS_TOTAL
2185034,R. Hernandez Gallardo,981125,CAJA RURAL CB ZAMORA,,6,,https://imagenes.feb.es/Foto.aspx?c=2185034,2,0,1.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.5,0.0,0.5,1.0,50.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0,50.0,0.0,0.0,0.0,0.3,,,,,,,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,2.2,134.0
2087017,P. Montesdeoca Santana,981125,CAJA RURAL CB ZAMORA,,6,,https://imagenes.feb.es/Foto.aspx?c=2087017,1,0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-2.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,-1.4,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.8,51.0
2261338,C. Arranz Blanco,981125,CAJA RURAL CB ZAMORA,,6,,https://imagenes.feb.es/Foto.aspx?c=2261338,1,0,1.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.7,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.4,84.0
2650871,R. Dias Marques Lisboa Santos,981493,CLOUD.GAL OURENSE BALONCESTO,PG,1,High Volume Scorer,https://imagenes.feb.es/Foto.aspx?c=2650871,31,27,25.2,12.4,0.9,1.4,2.3,3.5,0.8,0.0,0.4,1.7,2.3,1.8,-2.7,10.9,2.5,5.1,48.1,1.9,4.8,39.3,1.8,2.0,87.3,57.2,53.4,48.7,20.5,13.6,8.7,52.5,56.3,14.3,4.1,23.1,22.8,384.0,72.0,108.0,24.0,1.0,53.0,339.0,76.0,158.0,59.0,150.0,55.0,63.0,780.6,46831.0
1778999,I. Vazquez Perez,981493,CLOUD.GAL OURENSE BALONCESTO,PG,1,Offensive Engine,https://imagenes.feb.es/Foto.aspx?c=1778999,31,4,19.2,7.7,1.0,2.3,3.3,3.1,1.0,0.2,0.1,0.9,2.7,2.6,0.2,10.0,1.7,3.3,52.4,0.9,2.9,31.5,1.5,2.2,66.7,53.5,50.0,46.4,35.9,10.8,6.8,50.5,54.6,10.6,5.8,45.1,19.2,238.0,101.0,96.0,32.0,5.0,27.0,309.0,54.0,103.0,28.0,89.0,46.0,69.0,595.7,35730.0
2819335,C. Jürgens,981493,CLOUD.GAL OURENSE BALONCESTO,PG,1,Lead Guard,https://imagenes.feb.es/Foto.aspx?c=2819335,23,7,17.6,6.2,0.9,1.3,2.2,1.6,1.1,0.3,0.4,1.0,2.1,1.9,0.6,4.9,2.0,4.6,44.3,0.3,2.0,13.0,1.3,2.3,57.7,40.6,36.8,30.3,34.2,12.1,3.6,39.0,40.6,12.0,5.7,45.1,22.5,142.0,51.0,37.0,25.0,6.0,24.0,112.0,47.0,106.0,6.0,46.0,30.0,52.0,404.3,24252.0
2819327,G. Kalscheur,981493,CLOUD.GAL OURENSE BALONCESTO,SG,2,High Volume Scorer,https://imagenes.feb.es/Foto.aspx?c=2819327,29,27,24.1,11.7,0.8,1.5,2.3,1.7,0.6,0.1,0.1,1.7,2.3,3.2,-2.3,9.2,2.2,4.8,47.1,1.6,4.9,32.9,2.4,2.9,82.1,53.5,48.2,50.9,29.9,13.6,6.5,48.6,53.2,14.4,3.6,31.3,24.0,340.0,66.0,49.0,17.0,3.0,50.0,268.0,65.0,138.0,47.0,143.0,69.0,84.0,698.9,41931.0
1886852,M. Fernandez Carballo,981493,CLOUD.GAL OURENSE BALONCESTO,SG,2,Stretch Big,https://imagenes.feb.es/Foto.aspx?c=1886852,28,1,12.7,7.5,0.6,1.4,2.0,0.7,0.4,0.0,0.3,0.8,1.0,2.5,0.3,7.5,1.8,4.2,42.7,0.3,1.1,29.0,3.0,3.8,80.0,54.3,42.9,20.9,70.9,9.8,5.0,41.1,52.5,9.8,5.4,78.9,27.6,211.0,56.0,19.0,12.0,0.0,21.0,209.0,50.0,117.0,9.0,31.0,84.0,105.0,354.7,21278.0
2781800,S. Mc Donnell,981493,CLOUD.GAL OURENSE BALONCESTO,SF,3,3&D Wing,https://imagenes.feb.es/Foto.aspx?c=2781800,31,30,26.0,8.0,1.8,2.6,4.5,1.5,0.9,0.2,0.3,1.0,2.3,2.6,-1.5,10.0,1.8,4.0,45.5,1.0,2.5,38.5,1.5,2.2,70.1,54.0,50.2,38.8,33.3,12.2,6.6,50.9,54.3,12.8,8.2,34.9,14.9,249.0,139.0,47.0,28.0,6.0,32.0,310.0,56.0,123.0,30.0,78.0,47.0,67.0,806.6,48404.0
2819338,K. Smith,981493,CLOUD.GAL OURENSE BALONCESTO,SF,3,3&D Wing,https://imagenes.feb.es/Foto.aspx?c=2819338,21,13,18.6,6.2,1.2,1.7,2.9,0.8,0.7,0.3,0.0,0.8,1.6,0.8,3.0,6.0,1.3,2.7,47.4,1.2,2.8,42.4,0.1,0.4,22.2,54.6,55.6,50.9,7.8,11.8,4.6,54.4,53.8,10.7,7.6,6.2,15.9,131.0,61.0,16.0,15.0,7.0,16.0,126.0,27.0,57.0,25.0,59.0,2.0,9.0,389.9,23402.0
