PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM,POSITION,POS_ORDER,ROLE_NAME,PHOTO_URL,GP,GS,MIN_PG,PTS_PG,ORB_PG,DRB_PG,TRB_PG,AST_PG,STL_PG,BLK_PG,BLKA_PG,TOV_PG,PF_PG,PFD_PG,PLUS_MINUS_PG,PIR_PG,FGM_2_PG,FGA_2_PG,FG2_PCT,FGM_3_PG,FGA_3_PG,FG3_PCT,FTM_PG,FTA_PG,FT_PCT,TS_PCT,EFG_PCT,3PAr,FTr,TOV_PCT,GMSC_PG,ROLE_EFG_PCT,ROLE_TS_PCT,ROLE_TOV_PCT,ROLE_ORB_PCT,ROLE_FTr,ROLE_USG_PCT,PTS,TRB,AST,STL,BLK,TOV,PIR,FGM_2,FGA_2,FGM_3,FGA_3,FTM,FTA,MIN_TOTAL,MIN_SECS_TOTAL
2375030,A. Alcon Grande,981414,HIERROS DÍAZ EXTREMADURA MIRALVALLE,,6,,https://imagenes.feb.es/Foto.aspx?c=2375030,1,0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.8,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,119.0
2379074,N. Zabala Gabilondo,979778,MAGEC TÍAS LANZAROTE CONTRA LA VIOLENCIA DE GÉNERO,PG,1,Lead Guard,https://imagenes.feb.es/Foto.aspx?c=2379074,23,22,30.5,13.5,1.0,4.1,5.1,2.8,1.5,0.1,0.3,1.7,2.7,3.5,-1.7,14.7,4.4,7.7,58.0,1.0,3.3,28.6,1.8,3.4,51.9,54.0,53.4,30.4,31.2,12.2,9.9,53.2,53.4,11.9,3.6,33.7,22.0,311.0,117.0,64.0,34.0,2.0,40.0,338.0,102.0,176.0,22.0,77.0,41.0,79.0,702.5,42158.0
1695414,C. Mateo Cañada,979778,MAGEC TÍAS LANZAROTE CONTRA LA VIOLENCIA DE GÉNERO,PG,1,Offensive Engine,https://imagenes.feb.es/Foto.aspx?c=1695414,26,22,28.0,11.7,1.5,4.0,5.4,2.5,0.9,0.1,0.2,2.0,3.2,1.7,-5.3,8.2,2.6,7.8,33.5,1.7,5.2,33.6,1.2,1.5,80.0,42.7,40.2,39.8,11.9,12.8,5.9,40.8,43.4,12.8,5.8,12.4,26.3,303.0,141.0,66.0,23.0,2.0,52.0,214.0,68.0,203.0,45.0,134.0,32.0,40.0,727.3,43628.0
2524794,M. Marinho Junqueira,979778,MAGEC TÍAS LANZAROTE CONTRA LA VIOLENCIA DE GÉNERO,PG,1,Offensive Engine,https://imagenes.feb.es/Foto.aspx?c=2524794,26,23,30.3,10.4,0.3,4.3,4.7,2.7,1.4,0.1,0.1,2.3,1.7,2.5,-4.7,9.3,2.2,5.4,40.0,1.4,5.9,24.0,1.8,2.5,75.0,42.1,37.9,52.4,21.8,15.9,5.6,38.6,42.7,15.9,1.2,23.4,22.9,271.0,121.0,71.0,36.0,2.0,61.0,243.0,56.0,140.0,37.0,154.0,48.0,64.0,787.7,47258.0
2415445,I. Drake Ruiz-Villar,979778,MAGEC TÍAS LANZAROTE CONTRA LA VIOLENCIA DE GÉNERO,PG,1,Lead Guard,https://imagenes.feb.es/Foto.aspx?c=2415445,9,7,24.5,9.3,2.0,2.8,4.8,2.0,1.4,0.1,0.1,3.7,2.2,3.0,-5.9,7.8,2.9,7.2,40.0,0.3,1.6,21.4,2.6,4.0,63.9,44.3,38.6,17.7,45.6,25.8,4.5,37.6,43.1,26.4,8.7,48.4,26.7,84.0,43.0,18.0,13.0,1.0,33.0,70.0,26.0,65.0,3.0,14.0,23.0,36.0,220.2,13204.0
1681307,E. Iranzo Gutierrez,979778,MAGEC TÍAS LANZAROTE CONTRA LA VIOLENCIA DE GÉNERO,PG,1,3&D Wing,https://imagenes.feb.es/Foto.aspx?c=1681307,10,0,23.4,7.6,0.3,1.2,1.5,1.8,0.8,0.0,0.2,0.9,2.8,2.1,0.0,6.1,1.8,3.1,58.1,1.1,3.0,36.7,0.7,1.5,46.7,56.2,56.6,49.2,24.6,11.7,4.8,45.2,45.5,10.9,2.0,22.0,19.5,76.0,15.0,18.0,8.0,0.0,9.0,61.0,18.0,31.0,11.0,30.0,7.0,15.0,233.8,14029.0
1681307,E. Iranzo Gutierrez,979778,MAGEC TÍAS LANZAROTE CONTRA LA VIOLENCIA DE GÉNERO,PG,1,Offensive Engine,https://imagenes.feb.es/Foto.aspx?c=1681307,10,0,23.4,7.6,0.3,1.2,1.5,1.8,0.8,0.0,0.2,0.9,2.8,2.1,0.0,6.1,1.8,3.1,58.1,1.1,3.0,36.7,0.7,1.5,46.7,56.2,56.6,49.2,24.6,11.7,4.8,45.2,45.5,10.9,2.0,22.0,19.5,76.0,15.0,18.0,8.0,0.0,9.0,61.0,18.0,31.0,11.0,30.0,7.0,15.0,233.8,14029.0
1995747,S. Hisado Santos,979778,MAGEC TÍAS LANZAROTE CONTRA LA VIOLENCIA DE GÉNERO,PG,1,Offensive Engine,https://imagenes.feb.es/Foto.aspx?c=1995747,26,26,30.2,4.0,0.7,3.3,4.0,3.7,1.4,0.0,0.0,1.8,2.0,1.5,-5.6,8.1,1.1,2.5,45.3,0.4,1.5,25.6,0.6,0.7,78.9,46.2,42.7,37.9,18.4,30.1,4.6,47.1,50.0,27.6,2.6,22.2,9.5,103.0,104.0,97.0,37.0,0.0,48.0,211.0,29.0,64.0,10.0,39.0,15.0,19.0,784.9,47089.0
2381629,S. Muñoz Lahora,979778,MAGEC TÍAS LANZAROTE CONTRA LA VIOLENCIA DE GÉNERO,PG,1,Lead Guard,https://imagenes.feb.es/Foto.aspx?c=2381629,2,0,2.6,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,2.0,-0.5,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.0,8.6,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,0.0,0.0,1.0,0.0,0.0,5.2,306.0
2178381,E. Lozano Sosa,979778,MAGEC TÍAS LANZAROTE CONTRA LA VIOLENCIA DE GÉNERO,SF,3,3&D Wing,https://imagenes.feb.es/Foto.aspx?c=2178381,25,0,11.8,3.1,0.4,1.0,1.4,0.5,0.6,0.0,0.0,0.7,1.5,0.6,-2.4,2.4,0.8,1.4,60.0,0.3,1.1,29.6,0.5,0.8,63.2,55.4,53.2,43.5,30.6,19.5,2.0,46.6,49.7,15.2,3.8,29.1,13.8,78.0,36.0,12.0,14.0,1.0,17.0,61.0,21.0,35.0,8.0,27.0,12.0,19.0,294.2,17657.0
