PLAYER_ID,PLAYER_NAME,TEAM,POSITION,ROLE_NAME,MIN,PTS,eFG%,TS%,TOV%,ORB%,FTr,USG%,AST%,STL%,BLK%,2PT%,3PT%,FT%,DRB%,3PAr
2039654,C. Varela Romero,LEYMA CORUÑA,SF,Offensive Engine,4.4,1.0,34.6,34.6,13.1,3.6,0.0,12.7,19.2,3.1,0.0,50.0,40.0,0.0,6.3,36.1
2070535,R. Vicente Simo,PALMER BASKET MALLORCA PALMA,PG,Rolling Big,3.2,0.0,0.0,0.0,13.3,10.2,0.0,18.5,0.0,3.9,0.0,0.0,0.0,0.0,0.0,97.7
2082685,M. Ansorregui Deba,INVEREADY GIPUZKOA,SF,3&D Wing,23.0,9.3,50.1,53.2,7.3,9.3,23.9,19.5,10.1,2.6,1.0,52.8,29.8,73.4,19.0,23.7
2082696,A. Etxeguren Gonzalez,MONBUS OBRADOIRO,C,Traditional Center,7.7,2.0,42.8,49.8,9.4,8.7,7.8,9.3,7.5,2.3,3.3,81.0,0.0,46.7,8.7,0.0
2092465,T. Borg,SÚPER AGROPAL PALENCIA,SG,High Volume Scorer,23.5,9.2,53.3,56.5,15.6,2.3,31.6,18.7,16.8,1.5,0.7,46.7,41.9,73.8,8.1,58.5
2093770,D. Agbelese,PALMER BASKET MALLORCA PALMA,C,Traditional Center,15.1,3.8,44.9,43.6,36.5,3.3,59.2,17.8,9.7,0.0,3.5,50.0,0.0,42.9,24.7,0.0
2094445,A. González Pérez,MOVISTAR ESTUDIANTES,PF,Traditional Center,11.8,3.6,42.0,57.7,20.5,12.4,134.0,14.9,5.4,1.5,0.8,55.2,0.0,67.2,20.8,0.0
2138600,A. Huelves Garcia,GRUPO URETA TIZONA BURGOS,PG,Offensive Engine,12.3,4.2,34.9,42.1,19.5,5.7,36.3,21.7,19.8,2.4,0.3,40.6,20.0,87.8,10.1,39.3
2157874,V. Alves Benite,FLEXICAR FUENLABRADA,SG,High Volume Scorer,27.6,16.2,59.1,63.2,13.7,1.2,29.7,26.4,16.7,1.3,0.1,48.9,43.1,84.2,9.9,61.0
2159336,A. Garuba Alari,GRUPO CAESA SEGUROS FC CARTAGENA CB,SG,3&D Wing,18.0,7.6,51.0,54.6,16.2,6.9,45.0,20.9,10.3,2.8,0.7,59.1,30.7,69.6,12.5,42.9
