MATCHID,ROUND,TEAM_ID,TEAM,LOCATION,POSS,PACE,O_RTG,D_RTG,NET_RTG,TS%,eFG%,TOV%,ORB%,DRB%,TRB%,AST_TOV_RATIO,FTr,MIN,MIN_SECS,PTS,FGM_2,FGA_2,FGM_3,FGA_3,FGM,FGA,FTM,FTA,ORB,DRB,TRB,AST,TOV,STL,BLK,BLKA,PF,PFD,PIR,PLUS_MINUS
2509227,10,984926,FUNDACIÓN CB CANARIAS,AWAY,78.7,78.7,118.2,139.7,-21.5,66.7,67.5,17.7,31.6,77.8,58.7,0.7,36.7,200,12000.0,93.0,33.0,44.0,5.0,16.0,38.0,60.0,12.0,22.0,6.0,21.0,27.0,11.0,15.0,4.0,0.0,0.0,26.0,23.0,85.0,-85.0
2509228,11,984791,BURGOS GRUPO DE SANTIAGO,AWAY,82.5,81.8,103.0,125.7,-22.7,57.0,54.2,14.9,14.7,40.0,27.5,1.2,55.0,200,12000.0,85.0,13.0,29.0,13.0,31.0,26.0,60.0,20.0,33.0,5.0,14.0,19.0,15.0,13.0,7.0,1.0,5.0,23.0,29.0,73.0,-85.0
2509228,11,984927,CASADEMONT ZARAGOZA,HOME,81.1,81.9,125.7,103.0,22.7,58.5,54.5,14.7,60.0,85.3,72.5,1.7,29.9,200,12000.0,102.0,27.0,47.0,10.0,30.0,37.0,77.0,18.0,23.0,21.0,29.0,50.0,26.0,15.0,8.0,5.0,1.0,29.0,23.0,125.0,85.0
2509229,11,984926,FUNDACIÓN CB CANARIAS,HOME,72.1,71.1,113.7,119.8,-6.1,51.8,50.0,9.2,40.5,55.2,47.0,1.5,33.3,200,12000.0,82.0,24.0,48.0,7.0,21.0,31.0,69.0,13.0,23.0,15.0,16.0,31.0,12.0,8.0,9.0,1.0,3.0,17.0,20.0,82.0,-10.0
2509229,11,984792,REAL MADRID,AWAY,70.1,71.1,119.8,113.7,6.1,60.8,56.8,16.8,44.8,59.5,53.0,1.1,39.0,200,12000.0,84.0,14.0,26.0,13.0,33.0,27.0,59.0,17.0,23.0,13.0,22.0,35.0,15.0,14.0,3.0,3.0,1.0,20.0,16.0,84.0,10.0
2509230,11,984928,BARÇA ATLÈTIC,HOME,82.2,82.0,96.1,112.6,-16.5,49.8,43.6,17.7,36.8,64.9,50.7,0.9,30.0,200,12000.0,79.0,23.0,46.0,5.0,24.0,28.0,70.0,18.0,21.0,14.0,24.0,38.0,16.0,17.0,6.0,6.0,3.0,20.0,19.0,82.0,-65.0
2509230,11,984923,GRAN CANARIA,AWAY,81.7,81.9,112.6,96.1,16.5,56.3,54.2,13.7,35.1,63.2,49.3,2.2,30.6,200,12000.0,92.0,24.0,48.0,10.0,24.0,34.0,72.0,14.0,22.0,13.0,24.0,37.0,29.0,13.0,12.0,3.0,6.0,19.0,19.0,114.0,65.0
2509231,11,984930,BAXI MANRESA,HOME,79.8,78.1,88.9,90.4,-1.5,45.0,43.9,14.2,30.0,63.6,47.6,1.2,14.9,200,12000.0,71.0,16.0,40.0,11.0,34.0,27.0,74.0,6.0,11.0,12.0,28.0,40.0,15.0,13.0,10.0,3.0,2.0,22.0,20.0,72.0,10.0
2509231,11,984929,JOVENTUT BADALONA,AWAY,76.4,78.1,90.4,88.9,1.5,45.2,42.6,17.3,36.4,70.0,52.4,0.9,27.9,200,12000.0,69.0,23.0,43.0,4.0,25.0,27.0,68.0,11.0,19.0,16.0,28.0,44.0,15.0,16.0,9.0,2.0,3.0,21.0,22.0,75.0,-10.0
2509232,12,984928,BARÇA ATLÈTIC,HOME,82.4,81.6,93.4,88.0,5.4,51.7,47.6,19.5,32.3,69.0,53.4,1.2,41.3,200,12000.0,77.0,24.0,42.0,4.0,21.0,28.0,63.0,17.0,26.0,10.0,29.0,39.0,21.0,18.0,7.0,2.0,0.0,15.0,23.0,92.0,30.0
2509232,12,984926,FUNDACIÓN CB CANARIAS,AWAY,80.7,81.5,88.0,93.4,-5.4,44.0,41.3,13.9,31.0,67.7,46.6,1.3,17.3,200,12000.0,71.0,13.0,34.0,12.0,41.0,25.0,75.0,9.0,13.0,13.0,21.0,34.0,17.0,13.0,9.0,0.0,2.0,23.0,15.0,56.0,-30.0
2509233,12,984923,GRAN CANARIA,AWAY,73.0,75.2,72.6,118.8,-46.2,44.1,40.6,25.0,20.6,71.4,46.4,0.8,30.2,200,12000.0,53.0,17.0,37.0,3.0,16.0,20.0,53.0,10.0,16.0,7.0,25.0,32.0,17.0,20.0,3.0,5.0,3.0,21.0,16.0,46.0,-195.0
2509233,12,984792,REAL MADRID,HOME,77.4,75.2,118.8,72.6,46.2,57.9,53.7,9.1,28.6,79.4,53.6,3.1,38.2,200,12000.0,92.0,17.0,35.0,13.0,33.0,30.0,68.0,19.0,26.0,10.0,27.0,37.0,25.0,8.0,14.0,3.0,5.0,17.0,21.0,122.0,195.0
2509234,12,984927,CASADEMONT ZARAGOZA,AWAY,79.1,80.0,87.2,87.8,-0.6,47.8,41.1,18.2,25.0,76.7,48.5,1.1,37.1,200,12000.0,69.0,21.0,42.0,3.0,20.0,24.0,62.0,18.0,23.0,9.0,23.0,32.0,17.0,16.0,16.0,6.0,3.0,22.0,22.0,81.0,-10.0
2509234,12,984929,JOVENTUT BADALONA,HOME,80.8,80.0,87.8,87.2,0.6,52.3,50.0,22.8,23.3,75.0,51.5,0.8,17.5,200,12000.0,71.0,18.0,39.0,9.0,24.0,27.0,63.0,8.0,11.0,7.0,27.0,34.0,16.0,20.0,10.0,3.0,6.0,22.0,22.0,75.0,10.0
2509235,12,984930,BAXI MANRESA,AWAY,79.8,81.6,94.0,102.0,-8.0,52.2,48.4,23.5,36.8,75.6,57.0,0.5,31.7,200,12000.0,75.0,14.0,29.0,11.0,34.0,25.0,63.0,14.0,20.0,14.0,31.0,45.0,10.0,22.0,6.0,1.0,1.0,21.0,22.0,72.0,-50.0
2509235,12,984791,BURGOS GRUPO DE SANTIAGO,HOME,83.4,81.5,102.0,94.0,8.0,51.6,48.6,11.8,24.4,63.2,43.0,1.5,25.7,200,12000.0,85.0,24.0,44.0,8.0,30.0,32.0,74.0,13.0,19.0,10.0,24.0,34.0,17.0,11.0,14.0,1.0,1.0,22.0,21.0,91.0,50.0
2509236,13,984928,BARÇA ATLÈTIC,HOME,83.1,83.7,103.5,79.6,23.9,58.0,53.9,22.9,44.8,71.1,59.7,0.9,35.9,200,12000.0,86.0,30.0,48.0,3.0,16.0,33.0,64.0,17.0,23.0,13.0,27.0,40.0,20.0,22.0,9.0,4.0,2.0,18.0,21.0,103.0,95.0
2509236,13,984930,BAXI MANRESA,AWAY,84.2,83.6,79.6,103.5,-23.9,45.8,45.5,23.1,28.9,55.2,40.3,0.7,20.9,200,12000.0,67.0,14.0,26.0,11.0,41.0,25.0,67.0,6.0,14.0,11.0,16.0,27.0,16.0,22.0,10.0,2.0,4.0,21.0,18.0,47.0,-95.0
2509237,13,984927,CASADEMONT ZARAGOZA,HOME,70.4,70.2,89.4,78.7,10.7,50.4,46.1,18.3,18.2,67.9,41.0,1.1,51.0,200,12000.0,63.0,10.0,26.0,9.0,25.0,19.0,51.0,16.0,26.0,6.0,19.0,25.0,16.0,14.0,11.0,1.0,3.0,22.0,23.0,61.0,40.0
2509237,13,984792,REAL MADRID,AWAY,69.9,70.2,78.7,89.4,-10.7,45.9,46.2,24.1,32.1,81.8,59.0,0.8,34.6,200,12000.0,55.0,18.0,31.0,4.0,21.0,22.0,52.0,7.0,18.0,9.0,27.0,36.0,16.0,19.0,5.0,3.0,1.0,23.0,22.0,54.0,-40.0
2509238,13,984926,FUNDACIÓN CB CANARIAS,AWAY,78.1,75.7,94.7,87.2,7.5,50.6,49.2,15.1,25.0,80.6,54.4,1.2,36.5,200,12000.0,74.0,25.0,43.0,4.0,20.0,29.0,63.0,12.0,23.0,8.0,29.0,37.0,15.0,13.0,6.0,2.0,2.0,19.0,19.0,76.0,50.0
2509238,13,984929,JOVENTUT BADALONA,HOME,73.4,75.7,87.2,94.7,-7.5,48.2,42.2,17.4,19.4,75.0,45.6,0.8,32.8,200,12000.0,64.0,20.0,41.0,3.0,17.0,23.0,58.0,15.0,19.0,7.0,24.0,31.0,11.0,14.0,6.0,2.0,2.0,19.0,19.0,61.0,-50.0
2509239,13,984791,BURGOS GRUPO DE SANTIAGO,AWAY,81.9,80.9,91.6,130.1,-38.5,47.5,44.8,16.9,34.2,38.5,36.4,0.7,40.3,200,12000.0,75.0,24.0,41.0,4.0,26.0,28.0,67.0,15.0,27.0,13.0,15.0,28.0,11.0,16.0,9.0,2.0,3.0,21.0,22.0,59.0,-145.0
2509239,13,984923,GRAN CANARIA,HOME,79.9,80.9,130.1,91.6,38.5,59.1,56.9,15.4,61.5,65.8,63.6,1.5,22.5,200,12000.0,104.0,29.0,50.0,11.0,30.0,40.0,80.0,13.0,18.0,24.0,25.0,49.0,24.0,16.0,9.0,3.0,2.0,22.0,21.0,127.0,145.0
2509240,14,984929,JOVENTUT BADALONA,AWAY,70.6,70.5,72.2,102.2,-30.0,42.8,41.5,25.1,29.0,61.8,46.2,0.7,28.3,200,12000.0,51.0,10.0,28.0,8.0,25.0,18.0,53.0,7.0,15.0,9.0,21.0,30.0,13.0,20.0,3.0,1.0,2.0,19.0,13.0,29.0,-105.0
2509240,14,984792,REAL MADRID,HOME,70.5,70.5,102.2,72.2,30.0,49.7,48.5,13.2,38.2,71.0,53.8,1.9,26.2,200,12000.0,72.0,21.0,41.0,7.0,24.0,28.0,65.0,9.0,17.0,13.0,22.0,35.0,21.0,11.0,11.0,2.0,1.0,13.0,19.0,91.0,105.0
2509241,14,984926,FUNDACIÓN CB CANARIAS,HOME,87.2,76.0,95.1,90.6,4.5,43.1,41.4,11.1,41.2,61.5,50.0,1.1,24.1,225,13500.0,83.0,27.0,50.0,6.0,37.0,33.0,87.0,11.0,21.0,21.0,24.0,45.0,13.0,12.0,12.0,4.0,6.0,25.0,20.0,76.0,35.0
2509241,14,984923,GRAN CANARIA,AWAY,83.9,76.1,90.6,95.1,-4.5,44.8,39.0,14.2,38.5,58.8,50.0,1.1,37.0,225,13500.0,76.0,21.0,45.0,5.0,28.0,26.0,73.0,19.0,27.0,15.0,30.0,45.0,15.0,14.0,5.0,6.0,4.0,20.0,25.0,83.0,-35.0
2509242,14,984930,BAXI MANRESA,HOME,84.9,84.1,84.8,90.0,-5.2,43.4,39.3,19.4,40.0,83.3,57.3,0.6,24.0,200,12000.0,72.0,16.0,35.0,9.0,40.0,25.0,75.0,13.0,18.0,18.0,25.0,43.0,11.0,20.0,4.0,1.0,4.0,26.0,24.0,54.0,-15.0
2509242,14,984927,CASADEMONT ZARAGOZA,AWAY,83.3,84.2,90.0,84.8,5.2,51.9,47.5,18.1,16.7,60.0,42.7,1.2,46.7,200,12000.0,75.0,24.0,43.0,3.0,17.0,27.0,60.0,18.0,28.0,5.0,27.0,32.0,19.0,16.0,15.0,4.0,1.0,24.0,26.0,88.0,15.0
2509243,14,984928,BARÇA ATLÈTIC,AWAY,85.1,86.0,101.1,120.7,-19.6,58.0,56.7,23.7,33.3,72.2,52.8,0.6,53.3,200,12000.0,86.0,25.0,37.0,6.0,23.0,31.0,60.0,18.0,32.0,12.0,26.0,38.0,13.0,23.0,6.0,1.0,4.0,23.0,26.0,81.0,-95.0
2509243,14,984791,BURGOS GRUPO DE SANTIAGO,HOME,87.0,86.0,120.7,101.1,19.6,60.3,58.6,10.3,27.8,66.7,47.2,2.0,32.9,200,12000.0,105.0,25.0,36.0,13.0,40.0,38.0,76.0,16.0,25.0,10.0,24.0,34.0,20.0,10.0,17.0,4.0,1.0,26.0,23.0,120.0,95.0
